gp_low,grp_low,gp_high,grp_high,original_selectivity,plan_rows,calculated_ratio
0.0,0.012,0.942,0.825,0.987417474,2047221,0.9864889218700308
0.0,0.182,0.822,0.723,0.986678771,2045399,0.9856109595906055
0.0,0.452,0.753,0.599,0.575817765,1186939,0.5719471295163016
0.0,0.082,0.807,0.883,0.987425184,2047749,0.9867433478214778
0.0,0.35,0.392,0.584,0.937927748,1939063,0.9343711149446334
0.147,0.247,0.407,0.589,0.419808323,870983,0.41969825467652244
0.194,0.365,0.356,0.471,0.164339969,376889,0.18161049699796653
0.156,0.201,0.27,0.677,0.324152792,668041,0.32190713452772185
0.0,0.436,0.607,0.488,0.45878659,953472,0.4594470090494685
0.256,0.046,0.467,0.79,0.123434232,247838,0.11942503589911625
0.0,0.203,0.878,1.0,0.987468552,2047749,0.9867433478214778
0.0,0.427,0.518,0.58,0.725066124,1500897,0.7232332334261731
0.0,0.0,0.533,0.911,0.994768846,2061748,0.9934890086061505
0.0,0.385,0.85,0.569,0.950394625,1975071,0.9517221938455904
0.168,0.469,0.552,0.497,0.056300442,115866,0.055832040322658365
0.0,0.194,0.534,0.7,0.981121874,2031745,0.9790315430355715
0.389,0.255,0.457,0.786,0.018305667,38534,0.018568275782311613
0.0,0.336,0.578,0.5,0.741444321,1539633,0.7418988464096065
0.0,0.485,0.305,0.501,0.060215135,125360,0.06040688877538236
0.085,0.097,0.115,0.74,0.382004849,777650,0.3747241309522662
0.078,0.38,0.316,0.54,0.853696816,1720898,0.8292445283964419
0.061,0.474,0.266,0.571,0.272437802,575599,0.27736235459653247
0.0,0.282,0.702,0.623,0.978310659,2026600,0.9765523356109596
0.25,0.0,0.298,0.897,0.057747491,116609,0.05619006775054692
0.138,0.052,0.765,0.785,0.478344149,980954,0.4726896870753544
0.0,0.293,0.821,0.588,0.966185907,2005615,0.9664403496429363
0.081,0.023,0.484,0.882,0.977772413,1998888,0.9631988280986479
0.06,0.404,0.853,0.433,0.232047181,478298,0.2304761812977651
0.025,0.346,0.697,0.491,0.700088519,1436309,0.6921103861684801
0.254,0.0,0.297,0.867,0.051123739,102007,0.04915384096450565
0.129,0.298,0.921,0.903,0.504460889,1036013,0.49922082052369343
0.076,0.128,0.627,0.752,0.985869234,2011495,0.9692737295567784
0.136,0.33,0.144,0.608,0.017508176,39373,0.01897256247409963
0.0,0.253,0.41,0.69,0.96271357,1994493,0.9610810211732506
0.0,0.448,0.262,0.591,0.536612057,1119559,0.5394789086668659
0.255,0.296,0.284,0.587,0.032933239,66372,0.03198249857849137
0.34,0.154,0.382,0.682,0.019692964,40635,0.019580679047444656
0.297,0.317,0.669,0.685,0.085415844,173822,0.08375914343263013
0.19,0.386,0.536,0.584,0.352364693,735826,0.3545705116467334
0.0,0.017,0.766,0.898,0.987369769,2047749,0.9867433478214778
0.191,0.398,0.518,0.439,0.070765143,187783,0.09048649325867603
0.0,0.11,0.578,0.774,0.984642399,2035885,0.9810264737912358
0.239,0.347,0.314,0.489,0.053312382,128018,0.06168769214459875
0.0,0.389,0.454,0.61,0.962749228,1993674,0.9606863718281082
0.0,0.149,0.678,0.755,0.9865159,2041273,0.9836227749775932
0.15,0.363,0.426,0.592,0.420288745,872545,0.4204509314495533
0.171,0.451,0.235,0.461,0.034430401,63404,0.0305523163362663
0.343,0.233,0.384,0.722,0.019308915,39290,0.018932567485519886
0.0,0.18,0.47,0.744,0.9756069,2020939,0.9738244846428881
0.0,0.448,0.566,0.495,0.368522676,761724,0.3670499118182782
0.0,0.139,0.588,0.8,0.985128603,2036920,0.9815252064801518
0.0,0.299,0.637,0.578,0.95892079,1986710,0.957330647726068
0.0,0.225,0.62,0.663,0.983177521,2033098,0.9796835095361545
0.0,0.425,0.847,0.554,0.696521253,1442134,0.6949172633790465
0.0,0.056,0.53,0.78,0.981890453,2033243,0.979753380299336
0.079,0.277,0.567,0.559,0.934791754,1909548,0.9201488006322099
0.0,0.25,0.675,0.637,0.980885277,2030738,0.9785463026319594
0.388,0.328,0.473,0.658,0.020601284,43085,0.020761254011545542
0.147,0.417,0.42,0.48,0.268504317,602519,0.2903342231816736
0.0,0.287,0.437,0.64,0.965919435,2001071,0.9642507444850283
0.179,0.17,0.369,0.667,0.366790362,750389,0.3615879456068155
0.221,0.401,0.4,0.491,0.103800056,253144,0.12198182396422617
0.0,0.004,0.53,0.876,0.982052843,2034567,0.9803913726472827
0.0,0.448,0.626,0.653,0.634451411,1305851,0.6292469377331034
0.269,0.342,0.453,0.567,0.093380152,203702,0.09815733932133805
0.0,0.431,0.391,0.502,0.507677355,1049015,0.505486059578077
0.0,0.38,0.744,0.502,0.751720629,1566962,0.7550677987336526
0.115,0.026,0.752,0.964,0.605336972,1242598,0.5987673833640123
0.0,0.0,0.511,0.91,0.993118449,2058130,0.9917456125979396
0.117,0.074,0.118,0.762,0.011637584,23462,0.011305571350095892
0.0,0.27,0.686,0.611,0.975221406,2018745,0.9727672677158524
0.126,0.336,0.427,0.549,0.446441143,950509,0.4580192361439049
0.231,0.0,0.495,0.91,0.169433309,345589,0.16652804949741237
0.0,0.0,0.557,0.903,0.996282392,2063142,0.9941607316673573
0.0,0.109,0.818,0.773,0.987213162,2046293,0.9860417489856693
0.142,0.147,0.438,0.838,0.453091879,926209,0.44630985996935324
0.412,0.402,0.639,0.852,0.021779932,41949,0.02021385272206856
0.0,0.077,0.606,0.821,0.985754549,2038325,0.9822022300820138
0.256,0.127,0.306,0.767,0.056880129,112291,0.05410936460973565
0.0,0.11,0.782,0.847,0.98736736,2047614,0.9866782957316191
0.117,0.242,0.617,0.736,0.575711755,1177760,0.5675240692732477
0.0,0.084,0.461,0.941,0.974788689,2021073,0.9738890548654144
0.054,0.0,0.385,0.896,0.953856362,1976915,0.9526107572063259
0.139,0.297,0.158,0.636,0.036015746,75669,0.03646241916675501
0.026,0.0,0.526,0.936,0.981777214,2034014,0.9801249000125285
0.227,0.33,0.341,0.506,0.091052731,211971,0.1021419002920116
0.298,0.039,0.68,0.967,0.085384523,172815,0.08327390302901805
0.0,0.164,0.447,0.673,0.97056512,2010819,0.9689479872401531
0.314,0.405,1.0,0.431,0.010038747,35277,0.01699883388105587
0.023,0.361,0.711,0.602,0.972374533,1988644,0.9582625791467093
0.0,0.247,0.637,0.768,0.986160282,2039157,0.9826031437024758
0.0,0.262,0.757,0.574,0.95588117,1985629,0.9568097491398668
0.262,0.465,0.52,0.57,0.056956746,98817,0.04761668417451307
0.0,0.017,0.653,0.876,0.986599263,2041615,0.983787573605235
0.053,0.181,0.496,0.655,0.975697491,1993262,0.9604878424872064
0.056,0.0,0.642,0.887,0.986473977,2040892,0.9834391835239922
0.0,0.45,0.768,0.515,0.465557311,963369,0.4642160500371038
0.0,0.151,0.721,0.752,0.986762616,2043681,0.984783111513738
0.107,0.359,0.109,0.569,0.048403115,98120,0.047280822643909676
0.13,0.074,0.595,0.762,0.498698717,1018917,0.4909828166109307
0.0,0.105,0.694,0.772,0.986755388,2042492,0.9842101712556499
0.0,0.245,0.39,0.591,0.940624761,1944989,0.9372266607557608
0.161,0.227,0.534,0.61,0.418752551,866064,0.41732794926900724
0.0,0.059,0.819,0.899,0.987436267,2047749,0.9867433478214778
0.233,0.296,0.322,0.587,0.101321329,210432,0.10140030646762334
0.0,0.139,0.599,0.756,0.985259189,2036768,0.9814519626456444
0.0,0.322,0.565,0.563,0.940064349,1947720,0.9385426404402339
0.0,0.1,0.656,0.809,0.986563123,2040975,0.9834791785125719
0.019,0.381,0.533,0.684,0.980507493,2003726,0.9655301022522479
0.098,0.062,0.686,0.863,0.935432638,1906244,0.9185567109663367
0.126,0.285,0.406,0.658,0.487830194,1002602,0.48312115108468334
0.316,0.158,0.715,0.857,0.069829838,143535,0.06916482753968177
0.119,0.378,0.578,0.524,0.457082224,1003473,0.48354085753110454
0.211,0.023,0.482,0.88,0.226286454,454402,0.21896147952545705
0.156,0.156,0.396,0.68,0.413650055,846514,0.4079074429228145
0.288,0.434,0.451,0.457,0.015745023,38789,0.018691151952044564
0.299,0.0,0.305,0.855,0.005662908,12700,0.006119715120033152
0.0,0.362,0.612,0.474,0.629390837,1309539,0.6310240644545744
0.0,0.402,0.83,0.435,0.232041398,484647,0.2335355569904494
0.0,0.378,0.756,0.503,0.761666857,1588178,0.765291096055434
0.0,0.02,0.637,0.989,0.986418563,2040698,0.9833457012615286
0.0,0.275,0.563,0.623,0.975621356,2018704,0.9727475111552287
0.0,0.275,0.363,0.645,0.939809441,1946066,0.9377456318726328
0.158,0.064,0.538,0.872,0.435105209,888147,0.42796902556788063
0.0,0.116,0.306,0.815,0.909013285,1886033,0.9088176903135029
0.166,0.019,0.197,0.818,0.103723921,214861,0.10353449688231836
0.0,0.093,0.33,0.812,0.926901654,1921759,0.9260328826267552
0.148,0.291,0.594,0.615,0.445823871,916450,0.44160731667357345
-0.0,0.337,0.747,0.545,0.913882556,1897151,0.9141750913138594
0.0,0.224,0.369,0.741,0.945502706,1959750,0.9443395044476355
0.0,0.187,0.656,0.731,0.986017649,2039586,0.9828098647880266
0.262,0.338,0.396,0.778,0.099380848,197964,0.09539238456868056
0.0,0.011,0.228,0.93,0.802335998,1673238,0.8062787313396875
0.0,0.249,0.44,0.716,0.970499586,2010695,0.9688882356909496
0.133,0.082,0.597,0.796,0.488982821,999172,0.4814683461349421
0.0,0.405,0.345,0.431,0.224723276,459202,0.2212744427204302
0.0,0.466,0.625,0.475,0.077265055,159859,0.07703082987191966
0.0,0.207,0.549,0.721,0.982530855,2033284,0.9797731368599597
0.101,0.07,0.478,0.951,0.873351712,1785758,0.8604984435685167
0.0,0.067,0.693,0.846,0.986949099,2043754,0.9848182878289949
0.0,0.241,0.262,0.596,0.851605992,1760483,0.8483192467449862
0.07,0.341,0.295,0.578,0.88117965,1789475,0.8622895444426241
0.0,0.164,0.744,0.672,0.984912727,2041667,0.9838126307065139
0.0,0.354,0.515,0.482,0.664430801,1381041,0.6654785424476933
0.0,0.321,0.746,0.516,0.836554377,1738741,0.8378424872064223
0.021,0.055,0.545,0.967,0.983029588,2008597,0.9678772780278134
0.0,0.029,0.64,0.881,0.986453739,2040870,0.9834285824426818
0.0,0.057,0.653,0.879,0.986601672,2041615,0.983787573605235
0.025,0.056,0.271,0.883,0.869847089,1784170,0.8597332382448464
0.0,0.199,0.697,0.887,0.986999213,2044136,0.9850023611499282
0.237,0.196,0.323,0.64,0.098649373,199909,0.09632961652997697
0.106,0.0,0.168,0.952,0.358467545,748409,0.3606338482888891
0.0,0.243,0.26,0.687,0.856593803,1781842,0.8586114510952845
0.0,0.189,0.567,0.687,0.982638794,2032666,0.9794753428486069
0.0,0.194,0.301,0.81,0.904373382,1876168,0.9040640690805007
0.21,0.171,0.348,0.665,0.188092185,378847,0.18255399323458266
0.177,0.266,0.559,0.609,0.398854312,821774,0.395986045122057
0.0,0.25,0.74,0.587,0.965584055,2003122,0.9652390543835471
0.0,0.04,0.406,0.904,0.962603222,1995796,0.9617088943072193
0.0,0.407,0.295,0.506,0.722610527,1474805,0.7106603509921648
0.0,0.046,0.598,0.871,0.985568548,2038463,0.9822687277738693
0.069,0.239,0.249,0.597,0.835399822,1698331,0.8183702283087421
0.313,0.102,0.395,0.734,0.043488548,89753,0.04324903867467209
0.0,0.045,0.634,0.908,0.986370858,2040526,0.9832628200803755
0.0,0.241,0.24,0.596,0.820840676,1693508,0.8160461821651263
0.079,0.018,0.628,0.881,0.986278339,2013353,0.9701690390601659
0.019,0.014,0.544,0.822,0.982907194,2007969,0.9675746653431377
0.052,0.258,0.509,0.642,0.975509081,1993603,0.960652159247516
0.059,0.0,0.215,0.931,0.766536611,1594428,0.768302766882222
0.26,0.202,0.305,0.702,0.050694877,99934,0.04815492998467662
0.085,0.219,0.477,0.618,0.967809319,1977297,0.9527948305272592
0.0,0.348,0.61,0.54,0.905394941,1871188,0.9016643697657161
0.095,0.377,0.206,0.566,0.685231096,1378217,0.6641177491013174
0.033,0.22,0.536,0.697,0.981119947,2004851,0.9660722030010698
0.0,0.405,0.549,0.432,0.231621692,481785,0.23215645268544663
0.0,0.041,0.761,0.796,0.987239183,2046703,0.9862393145919065
0.002,0.123,0.263,0.814,0.860820264,1765346,0.8506625675818934
0.0,0.244,0.744,0.841,0.987272432,2046587,0.9861834179813613
0.0,0.367,0.747,0.469,0.590852997,1232852,0.5940711043435521
0.398,0.056,0.807,0.878,0.02767269,58708,0.02828946734385089
0.069,0.466,0.151,0.474,0.050120973,79939,0.03851999267561655
0.0,0.319,0.717,0.592,0.968148554,2007310,0.9672571147711612
0.0,0.331,0.745,0.549,0.920431618,1909900,0.9203184179331746
0.0,0.079,0.934,0.974,0.987478189,2047749,0.9867433478214778
0.0,0.117,0.721,0.781,0.986990058,2044199,0.9850327187918623
0.0,0.475,0.664,0.504,0.132059179,269750,0.12998371288416874
0.068,0.147,0.661,0.728,0.986036442,2013019,0.9700080953711824
0.01,0.071,0.913,0.849,0.987444941,2020822,0.9737681061650106
0.192,0.016,0.39,0.869,0.330052297,672643,0.3241246879909023
0.177,0.293,0.305,0.589,0.324663572,667357,0.32157753727243815
0.142,0.341,0.441,0.649,0.450107191,923284,0.4449003980224165
0.01,0.441,0.727,0.538,0.63389389,1294743,0.6238943554060696
0.12,0.02,0.458,0.996,0.536302216,1103453,0.5317179534130663
0.19,0.369,0.348,0.514,0.263890917,555681,0.26776452107205845
0.072,0.371,0.478,0.517,0.835195029,1704797,0.8214859824793038
0.0,0.0,0.638,0.865,0.9989317,2067845,0.9964269537310988
0.276,0.257,0.443,0.651,0.094100062,192976,0.09298883031523761
0.125,0.203,0.596,0.679,0.515779476,1057069,0.509367019072309
0.0,0.429,0.583,0.607,0.7405307,1529069,0.7368083999113364
0.157,0.361,0.573,0.597,0.42404683,879322,0.423716546360456
0.0,0.0,0.557,0.872,0.996274682,2063142,0.9941607316673573
0.0,0.362,0.623,0.474,0.629452035,1309944,0.6312192207241503
0.0,0.012,0.715,0.825,0.987059928,2044640,0.9852452222854003
0.233,0.319,0.318,0.746,0.104783547,208961,0.10069147962183052
0.008,0.116,0.548,0.721,0.98247014,2006429,0.9668325896514172
0.0,0.344,0.85,0.492,0.703350281,1464013,0.7054600387421335
0.177,0.242,0.377,0.594,0.364048054,752263,0.36249096498751965
0.0,0.452,0.4,0.482,0.266879941,547511,0.2638276649672812
0.006,0.147,0.544,0.689,0.981393166,2004722,0.9660100421152048
0.079,0.124,0.307,0.837,0.909906667,1861143,0.8968240124129024
0.072,0.21,0.474,0.667,0.974148769,1991166,0.9594778485587349
0.051,0.159,0.173,0.781,0.569983795,1166576,0.5621348650289603
0.121,0.335,0.452,0.639,0.524134096,1083244,0.5219798964948971
0.158,0.191,0.561,0.717,0.435734046,888398,0.42808997426828443
0.153,0.136,0.233,0.825,0.275370448,567892,0.2736486030666037
0.0,0.357,0.559,0.539,0.902778882,1865309,0.8988314717192063
0.227,0.089,0.315,0.829,0.116530033,232934,0.11224328517872459
0.0,0.258,0.339,0.778,0.931835014,1932234,0.9310804429324518
0.311,0.261,0.603,0.576,0.063105858,140713,0.06780499792797047
0.078,0.318,0.143,0.583,0.517809584,1039644,0.5009704808072242
0.068,0.264,0.472,0.619,0.967434426,1976925,0.9526155758796488
0.256,0.072,0.977,0.886,0.135358526,273442,0.13176276707496892
0.242,0.056,0.489,0.902,0.147617719,298268,0.14372560546630303
0.0,0.304,0.917,0.532,0.891659306,1850666,0.8917754883725413
0.004,0.122,0.213,0.714,0.75869518,1557070,0.7503011670826788
0.006,0.204,0.58,0.791,0.984810571,2009488,0.9683066218208802
0.095,0.045,0.476,0.856,0.950036116,1937368,0.9335543498164085
0.154,0.419,0.413,0.489,0.195582816,408411,0.19679991904628819
0.064,0.124,0.638,0.759,0.986112095,2012247,0.9696360937906575
0.0,0.232,0.791,0.604,0.973271288,2019377,0.9730718078698573
0.151,0.106,0.756,0.731,0.451830832,924570,0.4455200794117364
0.0,0.01,0.291,0.897,0.894172245,1856376,0.8945269508398948
0.0,0.082,0.705,0.933,0.987055592,2044594,0.9852230563881152
0.0,0.349,0.574,0.487,0.684564674,1426281,0.6872782205603153
0.112,0.132,0.451,0.762,0.635333228,1298083,0.6255037922959051
0.0,0.0,0.671,0.947,0.999337432,2069761,0.9973502115397589
0.0,0.205,0.593,0.632,0.978709645,2024224,0.9754074188294479
0.077,0.15,0.364,0.795,0.943605111,1928814,0.9294324566560335
0.0,0.004,0.744,0.877,0.987302308,2046829,0.9863000298757746
0.082,0.43,0.154,0.5,0.280145755,573931,0.2765585998862793
0.26,0.385,0.316,0.571,0.054923747,113496,0.05469001474514037
0.0,0.283,0.542,0.629,0.975658942,2020124,0.973431762767075
0.43,0.064,0.466,0.772,0.006269097,13369,0.006442084365332537
0.052,0.351,0.914,0.652,0.98342231,2012264,0.9696442855353065
0.168,0.385,0.599,0.451,0.160101944,331109,0.15955061052591002
0.0,0.0,0.665,0.93,0.999283945,2069412,0.997182039840791
0.0,0.402,0.629,0.481,0.662763539,1380180,0.6650636546745949
0.0,0.388,0.545,0.448,0.347323876,724006,0.348874839779112
0.0,0.25,0.689,0.765,0.986678289,2042081,0.9840121237820804
0.099,0.332,0.45,0.543,0.839406069,1723204,0.8303557144646936
0.45,0.535,0.551,0.649,0.003026128,1669,0.0008042365775854591
0.0,0.384,0.848,0.512,0.813185728,1693039,0.8158201863862842
0.0,0.0,0.767,0.903,0.999890616,2074932,0.9998419475150102
0.0,0.365,0.786,0.538,0.90235532,1872648,0.9023678960708538
0.196,0.204,0.355,0.683,0.283117433,574712,0.27693493827279475
0.0,0.092,0.748,0.789,0.987181359,2045888,0.9858465927160934
0.0,0.268,0.657,0.62,0.977196581,2022501,0.974577161415919
0.087,0.17,0.125,0.735,0.467739207,951624,0.45855651821940385
0.0,0.009,0.465,0.828,0.975293686,2021412,0.9740524078910594
0.227,0.446,0.495,0.5,0.06779202,153592,0.07401096730048283
0.0,0.23,0.534,0.607,0.969856775,2008543,0.9678512571918699
0.12,0.158,0.432,0.679,0.529904942,1090947,0.5256917205554966
0.001,0.385,0.562,0.451,0.375607575,774880,0.3733893584418338
0.0,0.0,0.629,0.861,0.998800632,2067322,0.9961749371163131
0.042,0.08,0.697,0.9,0.987001141,2017307,0.9720743424920251
0.0,0.163,0.6,0.751,0.985232205,2036736,0.9814365428910112
0.0,0.115,0.723,0.773,0.986952954,2044170,0.9850187446392259
0.159,0.0,0.397,0.901,0.410031712,849260,0.40923065061727204
0.175,0.382,0.546,0.526,0.347640945,743759,0.35839316519375886
0.154,0.129,0.458,0.922,0.434069193,888060,0.4279271031099718
0.148,0.0,0.415,0.907,0.435915228,901507,0.4344067731272226
0.072,-0.0,0.838,0.837,0.987408319,2047437,0.9865930052138046
0.0,0.06,0.651,0.777,0.986389169,2040119,0.9830667000761351
0.187,0.325,0.409,0.761,0.366268018,746543,0.35973468384684326
0.0,0.0,0.779,0.874,0.999902663,2074932,0.9998419475150102
0.0,0.112,0.665,0.775,0.986555895,2040885,0.9834358104526661
0.0,0.342,0.636,0.494,0.713253141,1481285,0.7137828513053786
0.201,0.3,0.527,0.581,0.269924862,568467,0.2739256767826682
0.295,0.222,0.351,0.662,0.038914179,80609,0.03884284378824822
0.054,0.0,0.897,0.931,0.987473371,2047747,0.9867423840868133
0.239,0.47,0.812,0.783,0.089980094,128291,0.06181924192631285
0.107,0.0,0.605,0.909,0.760812988,1578060,0.7604155623873635
0.359,0.479,0.44,0.481,0.000276592,490,0.00023611499282017676
0.047,0.427,0.237,0.455,0.163793531,331896,0.15992984011641914
0.263,0.353,0.639,0.557,0.106199756,235393,0.11342819694881605
0.0,0.195,0.502,0.642,0.97484314,2018888,0.9728361747443693
0.092,0.017,0.461,0.82,0.963424324,1970683,0.9496077599915191
0.0,0.219,0.633,0.878,0.986350138,2040469,0.9832353536424352
0.0,0.27,0.647,0.626,0.978564603,2024849,0.9757085859121267
0.009,0.223,0.533,0.655,0.97870579,1999834,0.9636546745949905
0.012,0.464,0.521,0.619,0.435165924,884879,0.4263942831259698
0.545,0.025,0.892,0.811,0.004442337,12886,0.006209342443838362
0.0,0.0,0.423,0.945,0.98009887,2032722,0.979502327419215
0.0,-0.0,0.35,0.837,0.949844815,1969923,0.9492415408189817
0.068,0.123,0.656,0.714,0.985746839,2012487,0.9697517419504063
0.0,0.399,0.537,0.494,0.711599853,1477167,0.7117985216310245
0.035,0.01,0.686,0.937,0.986927897,2016677,0.9717707660726849
0.043,0.234,0.51,0.66,0.977482329,1997037,0.9623068916665863
0.016,0.181,0.472,0.697,0.975047452,1993253,0.9604835056812159
0.248,0.209,0.461,0.627,0.129705738,269530,0.1298777020710658
0.029,0.039,0.638,0.859,0.986409889,2013926,0.9704451490415659
0.104,0.413,0.369,0.424,0.130901251,373938,0.1801885065003903
0.0,0.026,0.873,0.972,0.987465179,2047749,0.9867433478214778
0.0,0.439,0.426,0.512,0.555099869,1148426,0.553388972947968
0.123,0.091,0.984,0.949,0.530663402,1092233,0.5263114019448165
0.0,0.25,0.248,0.675,0.840156337,1745763,0.8412261596137351
0.0,0.471,0.763,0.598,0.364772783,748933,0.360886346771007
0.009,0.274,0.57,0.708,0.983487362,2007460,0.9673293948710041
0.0,0.176,0.47,0.661,0.973217319,2015922,0.9714069562368088
0.363,0.231,0.775,0.944,0.044114012,92681,0.044659946223605716
0.183,0.231,0.513,0.671,0.393284886,805003,0.38790464809228725
0.18,0.147,0.424,0.689,0.387638362,792977,0.3821097115542149
0.055,0.402,0.669,0.67,0.984284371,2010472,0.9687807792758498
0.137,0.25,0.431,0.586,0.444764244,927920,0.4471343349748947
0.083,0.16,0.698,0.677,0.984889115,2012645,0.9698278769889074
0.256,0.059,0.359,0.892,0.089331018,177612,0.08558542062199435
0.459,0.121,0.849,0.814,0.012977657,27850,0.013420005204167189
0.0,0.308,0.653,0.569,0.949767716,1969154,0.9488709848404537
0.187,0.12,0.671,0.862,0.389671843,792186,0.3817285544943766
0.328,0.067,0.709,0.896,0.061343187,125788,0.0606131279936008
0.241,0.123,0.48,0.824,0.148258121,299778,0.144453225138055
0.127,0.0,0.439,0.935,0.495037005,1028103,0.49540924992531055
0.289,0.319,0.447,0.66,0.07934865,164546,0.0792893420583445
0.049,0.0,0.194,0.869,0.639934582,1331118,0.6414222796179756
0.0,0.09,0.863,0.971,0.987464215,2047749,0.9867433478214778
0.0,0.474,0.578,0.591,0.336784951,690405,0.3326836155469676
0.148,0.443,0.339,0.604,0.281164423,562436,0.27101953490165087
0.0,0.0,0.695,0.92,0.999510423,2071154,0.9980214527336334
0.0,0.034,0.858,0.93,0.987462288,2047749,0.9867433478214778
0.132,0.043,0.281,0.952,0.388978436,799904,0.3854476065649605
0.342,0.416,0.385,0.467,0.008927078,24314,0.011716122317203627
0.003,0.0,0.786,0.926,0.987404464,2047747,0.9867423840868133
0.0,0.0,0.76,0.895,0.999871823,2074928,0.9998400200456811
0.0,0.0,0.374,0.897,0.96076827,1992848,0.96028834941164
0.0,0.299,0.504,0.823,0.979866128,2029196,0.9778032632055742
0.0,0.411,0.707,0.604,0.972980722,2016379,0.9716271696076636
0.294,0.027,0.568,0.886,0.086998298,174374,0.08402513420005205
0.0,0.259,0.86,0.62,0.977903481,2028350,0.9773956034424602
0.0,0.337,0.64,0.609,0.974056732,2015340,0.9711265094494184
0.185,0.006,0.353,0.876,0.3481816,712188,0.3431801316461552
0.0,0.007,0.344,0.997,0.934474203,1939204,0.9344390582384858
0.0,0.355,0.698,0.525,0.874737081,1811555,0.8729291751395006
0.0,0.038,0.762,0.85,0.987332665,2047668,0.9867043165675626
0.0,0.0,0.703,0.855,0.999537889,2071619,0.9982455210431465
0.0,0.354,0.732,0.482,0.666636309,1390669,0.6701179611229436
0.061,0.029,0.497,0.854,0.979215606,2001502,0.9644584293052437
0.0,0.236,0.542,0.805,0.982754924,2034374,0.9802983722521516
0.0,0.069,0.738,0.841,0.98723581,2046243,0.986017655619055
0.3,0.365,0.395,0.538,0.043530952,103004,0.049634262694794866
0.022,0.31,0.73,0.576,0.958158958,1962608,0.9457166812833091
0.0,0.28,0.779,0.792,0.98725653,2046632,0.9862051020113143
0.353,0.0,0.383,0.935,0.014125948,29872,0.014394340950049633
0.108,0.292,0.341,0.855,0.685329879,1407254,0.6781097308289081
0.0,0.307,0.773,0.529,0.886139513,1838329,0.8858306910941279
0.0,0.248,0.597,0.66,0.982360274,2031185,0.9787616973294913
0.0,0.039,0.462,0.88,0.974921203,2021275,0.9739863920665363
0.047,0.394,0.5,0.482,0.663920985,1360748,0.655700008673612
0.218,0.106,0.351,0.793,0.161890154,328003,0.15805393059182946
0.012,0.446,0.557,0.471,0.28436547,580873,0.27990372290700927
0.005,0.335,0.214,0.598,0.758596397,1541235,0.7426707978759288
0.016,0.189,0.536,0.688,0.980839982,2004191,0.9657541705617609
0.0,0.114,0.531,0.722,0.981384974,2032271,0.979285005252354
0.1,0.054,0.468,0.864,0.898255591,1837085,0.8852312481327641
0.046,0.232,0.518,0.671,0.978842159,2000621,0.9640339041854996
0.224,0.242,0.65,0.594,0.181710331,382421,0.1842761870801731
0.115,0.122,0.461,0.856,0.592761675,1216384,0.5861357131154651
0.025,0.094,0.367,0.842,0.944943258,1932634,0.9312731898653662
0.0,0.0,0.699,0.946,0.999538371,2071386,0.9981332459547237
0.359,0.103,0.382,0.803,0.010894062,23455,0.011302198278769889
0.106,0.381,0.388,0.74,0.749508375,1537494,0.7408681321858466
0.0,0.425,0.638,0.622,0.745615848,1539514,0.7418415041970645
0.153,0.086,0.392,0.796,0.418639794,855406,0.4121922072415023
0.0,0.354,0.519,0.482,0.664549822,1381590,0.6657430876131184
0.017,0.356,0.678,0.736,0.986296168,2014133,0.9705448955793491
0.184,0.162,0.369,0.674,0.356521764,730286,0.35190096662586856
0.172,0.411,0.362,0.425,0.075979432,180763,0.08710378458602777
0.119,0.088,0.327,0.847,0.494206747,1016820,0.4899723408151268
0.0,0.316,0.609,0.589,0.965412992,1998738,0.9631265479988049
0.241,0.197,0.349,0.717,0.107530193,218262,0.1051733276794233
0.0,0.339,0.656,0.537,0.900516996,1863989,0.8981954068405886
0.0,0.307,0.665,0.64,0.981183072,2031238,0.9787872362981024
0.0,0.345,0.625,0.53,0.887368275,1834585,0.8840265798020489
0.184,0.0,0.342,0.945,0.345581925,716707,0.34535769012075596
0.0,0.314,0.696,0.595,0.969568618,2009208,0.9681716989678402
0.163,0.289,0.321,0.794,0.364664362,744358,0.3586818037257982
0.448,0.119,0.724,0.76,0.014403022,30012,0.014461802376569683
0.156,0.454,0.312,0.473,0.062839385,160862,0.0775141428062026
0.28,0.1,0.281,0.737,0.001224425,2778,0.0013386274490907164
0.106,0.409,0.497,0.466,0.39276206,903075,0.4351623411042472
0.0,0.187,0.566,0.821,0.984206309,2036033,0.9810977901564142
0.0,0.0,0.691,0.924,0.99948922,2070922,0.997909659512543
0.147,0.018,0.416,0.878,0.43835396,894019,0.4307985505430645
0.139,0.44,0.435,0.57,0.328831245,659534,0.31780788913196417
0.0,0.566,0.669,0.575,0.010328831,21786,0.01049796170118443
0.182,0.286,0.543,0.55,0.361037827,761665,0.36702148164567333
0.0,0.259,0.494,0.578,0.952811191,1974091,0.9512499638599501
0.0,0.125,0.465,0.712,0.974501014,2019366,0.9730665073292021
0.255,0.359,0.433,0.478,0.060534131,158985,0.07660967782350163
0.035,0.021,0.543,0.962,0.982917313,2008483,0.9678223451519328
0.295,0.464,0.481,0.807,0.048527919,72402,0.0348881585921764
0.0,0.329,0.737,0.555,0.929829,1928751,0.9294020990140994
0.0,0.246,0.238,0.684,0.823200381,1711824,0.8248720642232781
0.18,0.031,0.377,0.805,0.370738785,757231,0.36488488189431684
