gp_low,grp_low,gp_high,grp_high,original_selectivity,plan_rows,calculated_ratio
0.0,0.044,0.558,0.858,0.98380684,2038940,0.9824985784913698
0.029,0.244,0.681,0.592,0.967969781,1980511,0.9543435521332266
0.0,0.348,0.775,0.531,0.889807489,1844169,0.8886447963146786
0.0,0.012,0.942,0.825,0.987417474,2050256,0.987951389223519
0.0,0.182,0.822,0.723,0.986678771,2044790,0.9853175023852433
0.0,0.452,0.753,0.599,0.575817765,1195927,0.5762781530988889
0.0,0.082,0.807,0.883,0.987425184,2046602,0.9861906459913456
0.0,0.35,0.392,0.584,0.937927748,1939062,0.9343706330773012
0.147,0.247,0.407,0.589,0.419808323,879250,0.42368185191253144
0.194,0.365,0.356,0.471,0.164339969,379691,0.1829606892630321
0.156,0.201,0.27,0.677,0.324152792,670197,0.3229460404961306
0.0,0.436,0.607,0.488,0.45878659,958794,0.46201150699189497
0.256,0.046,0.467,0.79,0.123434232,256354,0.12352861810086448
0.0,0.203,0.878,1.0,0.987468552,2048786,0.9872430442450585
0.0,0.427,0.518,0.58,0.725066124,1507910,0.7266125690274954
0.0,0.0,0.533,0.911,0.994768846,2061744,0.9934870811368214
0.0,0.385,0.85,0.569,0.950394625,1974686,0.9515366749226603
0.168,0.469,0.552,0.497,0.056300442,119886,0.05776914699844839
0.0,0.194,0.534,0.7,0.981121874,2035540,0.9808602295615971
0.389,0.255,0.457,0.786,0.018305667,39961,0.019255900465483842
0.0,0.336,0.578,0.5,0.741444321,1538316,0.7412642271329858
0.0,0.485,0.305,0.501,0.060215135,127224,0.06130508948276361
0.085,0.097,0.115,0.74,0.382004849,771655,0.3718353362952112
0.078,0.38,0.316,0.54,0.853696816,1728641,0.832975627150333
0.061,0.474,0.266,0.571,0.272437802,579292,0.27914189065466494
0.0,0.282,0.702,0.623,0.978310659,2024245,0.9754175380434259
0.25,0.0,0.298,0.897,0.057747491,122777,0.05916222545608743
0.138,0.052,0.765,0.785,0.478344149,984929,0.4746051097211916
0.0,0.293,0.821,0.588,0.966185907,2003427,0.9653860239198944
0.081,0.023,0.484,0.882,0.977772413,2006027,0.9666388789838382
0.06,0.404,0.853,0.433,0.232047181,473573,0.2281993581527134
0.025,0.346,0.697,0.491,0.700088519,1438520,0.6931757948401646
0.254,0.0,0.297,0.867,0.051123739,109212,0.05262569509362682
0.129,0.298,0.921,0.903,0.504460889,1042841,0.5025110106685428
0.076,0.128,0.627,0.752,0.985869234,2015865,0.9713794897988686
0.136,0.33,0.144,0.608,0.017508176,37121,0.01788739724179139
0.0,0.253,0.41,0.69,0.96271357,1995771,0.9616968476239122
0.0,0.448,0.262,0.591,0.536612057,1122131,0.5407182714455057
0.255,0.296,0.284,0.587,0.032933239,72630,0.034998024343937624
0.34,0.154,0.382,0.682,0.019692964,39851,0.019202895058932374
0.297,0.317,0.669,0.685,0.085415844,171137,0.08246532964544202
0.19,0.386,0.536,0.584,0.352364693,742577,0.3578235980069967
0.0,0.017,0.766,0.898,0.987369769,2045340,0.9855825294180006
0.191,0.398,0.518,0.439,0.070765143,188870,0.09101028304887099
0.0,0.11,0.578,0.774,0.984642399,2038175,0.982129949982171
0.239,0.347,0.314,0.489,0.053312382,131937,0.06357613021982787
0.0,0.389,0.454,0.61,0.962749228,1995817,0.9617190135211974
0.0,0.149,0.678,0.755,0.9865159,2040920,0.9834526758092962
0.15,0.363,0.426,0.592,0.420288745,881496,0.42476412594084595
0.171,0.451,0.235,0.461,0.034430401,64879,0.03126307065138826
0.343,0.233,0.384,0.722,0.019308915,38876,0.018733074409953452
0.0,0.18,0.47,0.744,0.9756069,2024347,0.975466688511319
0.0,0.448,0.566,0.495,0.368522676,768867,0.3704918901727976
0.0,0.139,0.588,0.8,0.985128603,2038933,0.9824952054200438
0.0,0.299,0.637,0.578,0.95892079,1985649,0.9568193864865125
0.0,0.225,0.62,0.663,0.983177521,2034237,0.9802323564276283
0.0,0.425,0.847,0.554,0.696521253,1447023,0.6972731127665931
0.0,0.056,0.53,0.78,0.981890453,2036803,0.9814688280022744
0.079,0.277,0.567,0.559,0.934791754,1914475,0.9225229609783834
0.0,0.25,0.675,0.637,0.980885277,2028575,0.9775040235922245
0.388,0.328,0.473,0.658,0.020601284,45344,0.021849792315179785
0.147,0.417,0.42,0.48,0.268504317,606223,0.29211905978046127
0.0,0.287,0.437,0.64,0.965919435,2001384,0.9644015689600339
0.179,0.17,0.369,0.667,0.366790362,756205,0.36439048601139135
0.221,0.401,0.4,0.491,0.103800056,256961,0.12382111157156211
0.0,0.004,0.53,0.876,0.982052843,2038079,0.9820836907182714
0.0,0.448,0.626,0.653,0.634451411,1314685,0.6335037537465185
0.269,0.342,0.453,0.567,0.093380152,210695,0.10152703757601457
0.0,0.431,0.391,0.502,0.507677355,1050415,0.5061606738432775
0.0,0.38,0.744,0.502,0.751720629,1560402,0.751906749033856
0.115,0.026,0.752,0.964,0.605336972,1249626,0.6021539469753188
0.0,0.0,0.511,0.91,0.993118449,2059287,0.9923031331013945
0.117,0.074,0.118,0.762,0.011637584,20998,0.010118250243343003
0.0,0.27,0.686,0.611,0.975221406,2017749,0.9722873278528955
0.126,0.336,0.427,0.549,0.446441143,955594,0.46046953152857956
0.231,0.0,0.495,0.91,0.169433309,354617,0.17087834777329106
0.0,0.0,0.557,0.903,0.996282392,2062491,0.9938470360340391
0.0,0.109,0.818,0.773,0.987213162,2045537,0.985677457282461
0.142,0.147,0.438,0.838,0.453091879,935911,0.45098493682719276
0.412,0.402,0.639,0.852,0.021779932,41522,0.020008095371182408
0.0,0.077,0.606,0.821,0.985754549,2039851,0.9829375596310824
0.256,0.127,0.306,0.767,0.056880129,119991,0.057819743068338425
0.0,0.11,0.782,0.847,0.98736736,2045716,0.9857637115349402
0.117,0.242,0.617,0.736,0.575711755,1180706,0.5689436504341625
0.0,0.084,0.461,0.941,0.974788689,2024123,0.975358750228887
0.054,0.0,0.385,0.896,0.953856362,1977989,0.9531282827212012
0.139,0.297,0.158,0.636,0.036015746,76104,0.03667203145629945
0.026,0.0,0.526,0.936,0.981777214,2037800,0.9819492497325636
0.227,0.33,0.341,0.506,0.091052731,216274,0.10421537542283858
0.298,0.039,0.68,0.967,0.085384523,169756,0.08179987085955495
0.0,0.164,0.447,0.673,0.97056512,2013237,0.9701131424496208
0.314,0.405,1.0,0.431,0.010038747,34911,0.016822470437439164
0.023,0.361,0.711,0.602,0.972374533,1989389,0.9586215703092624
0.0,0.247,0.637,0.768,0.986160282,2039885,0.9829539431203801
0.0,0.262,0.757,0.574,0.95588117,1981422,0.9547825332729393
0.262,0.465,0.52,0.57,0.056956746,103635,0.04993832098146738
0.0,0.017,0.653,0.876,0.986599263,2041863,0.983907076703642
0.053,0.181,0.496,0.655,0.975697491,2000965,0.9641996665478061
0.056,0.0,0.642,0.887,0.986473977,2041410,0.9836887908021164
0.0,0.45,0.768,0.515,0.465557311,973961,0.4693199888206779
0.0,0.151,0.721,0.752,0.986762616,2042189,0.9840641654539672
0.107,0.359,0.109,0.569,0.048403115,94193,0.04538852963002226
0.13,0.074,0.595,0.762,0.498698717,1025152,0.49398725942773436
0.0,0.105,0.694,0.772,0.986755388,2041707,0.9838319053998054
0.0,0.245,0.39,0.591,0.940624761,1944819,0.9371447433092721
0.161,0.227,0.534,0.61,0.418752551,875119,0.42169125796285767
0.0,0.059,0.819,0.899,0.987436267,2046971,0.9863684550369592
0.233,0.296,0.322,0.587,0.101321329,219964,0.1059934658789742
0.0,0.139,0.599,0.756,0.985259189,2038508,0.9822904118038221
0.0,0.322,0.565,0.563,0.940064349,1949587,0.939442286749612
0.0,0.1,0.656,0.809,0.986563123,2041180,0.9835779613156905
0.019,0.381,0.533,0.684,0.980507493,2010660,0.9688713703343196
0.098,0.062,0.686,0.863,0.935432638,1912551,0.921595848231065
0.126,0.285,0.406,0.658,0.487830194,1007967,0.48570636932239813
0.316,0.158,0.715,0.857,0.069829838,138648,0.06680994188679973
0.119,0.378,0.578,0.524,0.457082224,1007747,0.4856003585092952
0.211,0.023,0.482,0.88,0.226286454,468812,0.2259051877836994
0.156,0.156,0.396,0.68,0.413650055,853986,0.41150795562965603
0.288,0.434,0.451,0.457,0.015745023,38583,0.018591887281593632
0.299,0.0,0.305,0.855,0.005662908,12474,0.0060108131029365
0.0,0.362,0.612,0.474,0.629390837,1303510,0.6281188863082217
0.0,0.402,0.83,0.435,0.232041398,478894,0.2307633742278076
0.0,0.378,0.756,0.503,0.761666857,1580974,0.7618197237936452
0.0,0.02,0.637,0.989,0.986418563,2041371,0.9836699979761572
0.0,0.275,0.563,0.623,0.975621356,2020008,0.9733758661565298
0.0,0.275,0.363,0.645,0.939809441,1946830,0.9381137785144994
0.158,0.064,0.538,0.872,0.435105209,897611,0.43252941800063605
0.0,0.116,0.306,0.815,0.909013285,1888507,0.9100098300935786
0.166,0.019,0.197,0.818,0.103723921,210587,0.10147499590412767
0.0,0.093,0.33,0.812,0.926901654,1924563,0.9273840386264853
0.148,0.291,0.594,0.615,0.445823871,926246,0.44632768906064785
-0.0,0.337,0.747,0.545,0.913882556,1894055,0.9126832300531018
0.0,0.224,0.369,0.741,0.945502706,1961122,0.945000626427532
0.0,0.187,0.656,0.731,0.986017649,2039827,0.9829259948151075
0.262,0.338,0.396,0.778,0.099380848,204003,0.09830238138835616
0.0,0.011,0.228,0.93,0.802335998,1669343,0.8044018580804333
0.0,0.249,0.44,0.716,0.970499586,2013035,0.970015805248499
0.133,0.082,0.597,0.796,0.488982821,1006255,0.4848814124495244
0.0,0.405,0.345,0.431,0.224723276,454146,0.21883812148839182
0.0,0.466,0.625,0.475,0.077265055,161869,0.07799938320981467
0.0,0.207,0.549,0.721,0.982530855,2036365,0.9812577701107331
0.101,0.07,0.478,0.951,0.873351712,1793799,0.864373138787429
0.0,0.067,0.693,0.846,0.986949099,2042961,0.9844361670344921
0.0,0.241,0.262,0.596,0.851605992,1754042,0.8452155392577315
0.07,0.341,0.295,0.578,0.88117965,1793552,0.8642541175563544
0.0,0.164,0.744,0.672,0.984912727,2039438,0.9827385484228482
0.0,0.354,0.515,0.482,0.664430801,1379700,0.6648323583550977
0.0,0.321,0.746,0.516,0.836554377,1739456,0.8381870223490069
0.021,0.055,0.545,0.967,0.983029588,2015085,0.9710036332796854
0.0,0.029,0.64,0.881,0.986453739,2041463,0.9837143297707275
0.0,0.057,0.653,0.879,0.986601672,2041863,0.983907076703642
0.025,0.056,0.271,0.883,0.869847089,1783669,0.8594918227113711
0.0,0.199,0.697,0.887,0.986999213,2043217,0.9845595250715573
0.237,0.196,0.323,0.64,0.098649373,207158,0.09982267282171872
0.106,0.0,0.168,0.952,0.358467545,740833,0.3569832213794898
0.0,0.243,0.26,0.687,0.856593803,1777132,0.8563418559602171
0.0,0.189,0.567,0.687,0.982638794,2035388,0.9807869857270897
0.0,0.194,0.301,0.81,0.904373382,1878755,0.9053106598691248
0.21,0.171,0.348,0.665,0.188092185,392059,0.18892042442874626
0.177,0.266,0.559,0.609,0.398854312,829279,0.399602459450864
0.0,0.25,0.74,0.587,0.965584055,1999910,0.9636912965122443
0.0,0.04,0.406,0.904,0.962603222,1996730,0.9621589583955745
0.0,0.407,0.295,0.506,0.722610527,1475444,0.7109682642174956
0.0,0.046,0.598,0.871,0.985568548,2040171,0.9830917571774139
0.069,0.239,0.249,0.597,0.835399822,1696514,0.8174946753659782
0.313,0.102,0.395,0.734,0.043488548,87539,0.04218218440099072
0.0,0.045,0.634,0.908,0.986370858,2041279,0.9836256661815869
0.0,0.241,0.24,0.596,0.820840676,1689582,0.8141543710185711
0.079,0.018,0.628,0.881,0.986278339,2017639,0.9722343224463441
0.019,0.014,0.544,0.822,0.982907194,2014512,0.9707275232982855
0.052,0.258,0.509,0.642,0.975509081,1999782,0.9636296174937117
0.059,0.0,0.215,0.931,0.766536611,1588338,0.7653681948285997
0.26,0.202,0.305,0.702,0.050694877,107251,0.05168075325501383
0.085,0.219,0.477,0.618,0.967809319,1983033,0.9555588215452522
0.0,0.348,0.61,0.54,0.905394941,1874022,0.9030299817854148
0.095,0.377,0.206,0.566,0.685231096,1373906,0.6620404190318322
0.033,0.22,0.536,0.697,0.981119947,2011935,0.9694857511829843
0.0,0.405,0.549,0.432,0.231621692,476872,0.22978903848192517
0.0,0.041,0.761,0.796,0.987239183,2044184,0.985025490781878
0.002,0.123,0.263,0.814,0.860820264,1763480,0.8497634031398476
0.0,0.244,0.744,0.841,0.987272432,2044443,0.98515029442094
0.0,0.367,0.747,0.469,0.590852997,1224252,0.5899270452858919
0.398,0.056,0.807,0.878,0.02767269,56838,0.02738837543247593
0.069,0.466,0.151,0.474,0.050120973,81636,0.03933772153850602
0.0,0.319,0.717,0.592,0.968148554,2004603,0.9659526999026627
0.0,0.331,0.745,0.549,0.920431618,1906926,0.9188853444869558
0.0,0.079,0.934,0.974,0.987478189,2050509,0.9880733016585873
0.0,0.117,0.721,0.781,0.986990058,2042693,0.9843070265894394
0.0,0.475,0.664,0.504,0.132059179,277437,0.13368782706745178
0.068,0.147,0.661,0.728,0.986036442,2016498,0.9716845118202057
0.01,0.071,0.913,0.849,0.987444941,2026327,0.9764207858292455
0.192,0.016,0.39,0.869,0.330052297,680696,0.32800516561780213
0.177,0.293,0.305,0.589,0.324663572,674074,0.3248142401434037
0.142,0.341,0.441,0.649,0.450107191,932776,0.4494742827404759
0.01,0.441,0.727,0.538,0.63389389,1301781,0.627285737690699
0.12,0.02,0.458,0.996,0.536302216,1109193,0.5344838719003884
0.19,0.369,0.348,0.514,0.263890917,561069,0.2703608222584158
0.072,0.371,0.478,0.517,0.835195029,1714696,0.8262559872016036
0.0,0.0,0.638,0.865,0.9989317,2065012,0.9950618235787323
0.276,0.257,0.443,0.651,0.094100062,197097,0.09497460559158852
0.125,0.203,0.596,0.679,0.515779476,1062398,0.5119348900860615
0.0,0.429,0.583,0.607,0.7405307,1535296,0.7398089877894818
0.157,0.361,0.573,0.597,0.42404683,887197,0.4275112516022089
0.0,0.0,0.557,0.872,0.996274682,2062491,0.9938470360340391
0.0,0.362,0.623,0.474,0.629452035,1303726,0.6282229696519954
0.0,0.012,0.715,0.825,0.987059928,2043273,0.9845865096421653
0.233,0.319,0.318,0.746,0.104783547,218342,0.10521187706600618
0.008,0.116,0.548,0.721,0.98247014,2012905,0.9699531624953018
0.0,0.344,0.85,0.492,0.703350281,1465085,0.7059766005223442
0.177,0.242,0.377,0.594,0.364048054,757405,0.36496872681013465
0.0,0.452,0.4,0.482,0.266879941,555140,0.26750383084529167
0.006,0.147,0.544,0.689,0.981393166,2011452,0.9692530092614902
0.079,0.124,0.307,0.837,0.909906667,1867088,0.8996887137033432
0.072,0.21,0.474,0.667,0.974148769,1997885,0.9627155151643649
0.051,0.159,0.173,0.781,0.569983795,1164684,0.5612231720362749
0.121,0.335,0.452,0.639,0.524134096,1084974,0.5228135269797519
0.158,0.191,0.561,0.717,0.435734046,897276,0.4323679924443202
0.153,0.136,0.233,0.825,0.275370448,569354,0.27435309310640593
0.0,0.357,0.559,0.539,0.902778882,1869357,0.9007820706803003
0.227,0.089,0.315,0.829,0.116530033,240438,0.1158592176401993
0.0,0.258,0.339,0.778,0.931835014,1934015,0.9319386486512533
0.311,0.261,0.603,0.576,0.063105858,139137,0.06704557501228761
0.078,0.318,0.143,0.583,0.517809584,1034531,0.49850669313724544
0.068,0.264,0.472,0.619,0.967434426,1982383,0.9552456077792663
0.256,0.072,0.977,0.886,0.135358526,282158,0.13596272274317434
0.242,0.056,0.489,0.902,0.147617719,304822,0.14688376396210595
0.0,0.304,0.917,0.532,0.891659306,1854060,0.8934109460983202
0.004,0.122,0.213,0.714,0.75869518,1553467,0.7485649990844521
0.006,0.204,0.58,0.791,0.984810571,2015088,0.9710050788816823
0.095,0.045,0.476,0.856,0.950036116,1948709,0.9390192072318649
0.154,0.419,0.413,0.489,0.195582816,413262,0.19913745747520792
0.064,0.124,0.638,0.759,0.986112095,2016323,0.9716001850370556
0.0,0.232,0.791,0.604,0.973271288,2016785,0.9718228077445717
0.151,0.106,0.756,0.731,0.451830832,930143,0.44820552605456665
0.0,0.01,0.291,0.897,0.894172245,1858659,0.8956270539595038
0.0,0.082,0.705,0.933,0.987055592,2043463,0.9846780644352997
0.0,0.349,0.574,0.487,0.684564674,1424135,0.6862441332652294
0.112,0.132,0.451,0.762,0.635333228,1303596,0.6281603268987982
0.0,0.0,0.671,0.947,0.999337432,2066039,0.9955567013289901
0.0,0.205,0.593,0.632,0.978709645,2024457,0.9755196939178705
0.077,0.15,0.364,0.795,0.943605111,1934009,0.9319357574472596
0.0,0.004,0.744,0.877,0.987302308,2044663,0.985256305234043
0.082,0.43,0.154,0.5,0.280145755,573536,0.2763682622900263
0.26,0.385,0.316,0.571,0.054923747,121498,0.05854591713809354
0.0,0.283,0.542,0.629,0.975658942,2021843,0.9742600927112748
0.43,0.064,0.466,0.772,0.006269097,14635,0.007052128408006708
0.052,0.351,0.914,0.652,0.98342231,2017657,0.9722429960583252
0.168,0.385,0.599,0.451,0.160101944,328069,0.15808573383576033
0.0,0.0,0.665,0.93,0.999283945,2065853,0.9954670740051849
0.0,0.402,0.629,0.481,0.662763539,1374872,0.6625059028748205
0.0,0.388,0.545,0.448,0.347323876,716948,0.3454738201478369
0.0,0.25,0.689,0.765,0.986678289,2041431,0.9836989100160943
0.099,0.332,0.45,0.543,0.839406069,1729328,0.8333066700076135
0.45,0.535,0.551,0.649,0.003026128,1684,0.0008114645875697503
0.0,0.384,0.848,0.512,0.813185728,1693378,0.8159835394119291
0.0,0.0,0.767,0.903,0.999890616,2069027,0.9969965209178608
0.0,0.365,0.786,0.538,0.90235532,1872527,0.9023095901236472
0.196,0.204,0.355,0.683,0.283117433,585719,0.28223885199926757
0.0,0.092,0.748,0.789,0.987181359,2043662,0.9847739560344246
0.0,0.268,0.657,0.62,0.977196581,2021259,0.9739786821892197
0.087,0.17,0.125,0.735,0.467739207,951485,0.4584895386602161
0.0,0.009,0.465,0.828,0.975293686,2024635,0.9756054663030175
0.227,0.446,0.495,0.5,0.06779202,158076,0.0761716604184536
0.0,0.23,0.534,0.607,0.969856775,2010925,0.9689990651773753
0.12,0.158,0.432,0.679,0.529904942,1095926,0.528090938002949
0.001,0.385,0.562,0.451,0.375607575,764479,0.3683774563187263
0.0,0.0,0.629,0.861,0.998800632,2064732,0.9949269007256922
0.042,0.08,0.697,0.9,0.987001141,2019762,0.9732573267927874
0.0,0.163,0.6,0.751,0.985232205,2038452,0.9822634272332141
0.0,0.115,0.723,0.773,0.986952954,2042616,0.9842699228048534
0.159,0.0,0.397,0.901,0.410031712,854847,0.41192284340275437
0.175,0.382,0.546,0.526,0.347640945,751880,0.36230640979925405
0.154,0.129,0.458,0.922,0.434069193,897733,0.432588205815175
0.148,0.0,0.415,0.907,0.435915228,909547,0.43828098647880265
0.072,-0.0,0.838,0.837,0.987408319,2047224,0.9864903674720276
0.0,0.06,0.651,0.777,0.986389169,2040471,0.9832363173770997
0.187,0.325,0.409,0.761,0.366268018,751986,0.3623574877364764
0.0,0.0,0.779,0.874,0.999902663,2069401,0.9971767393001358
0.0,0.112,0.665,0.775,0.986555895,2040867,0.9834271368406851
0.0,0.342,0.636,0.494,0.713253141,1480369,0.7133414608290045
0.201,0.3,0.527,0.581,0.269924862,579739,0.27935728535219684
0.295,0.222,0.351,0.662,0.038914179,79923,0.03851228279829997
0.054,0.0,0.897,0.931,0.987473371,2049347,0.987513371818471
0.239,0.47,0.812,0.783,0.089980094,129960,0.06262347850389831
0.107,0.0,0.605,0.909,0.760812988,1574950,0.7589169549839538
0.359,0.479,0.44,0.481,0.000276592,510,0.0002457523394658982
0.047,0.427,0.237,0.455,0.163793531,331562,0.1597688964274356
0.263,0.353,0.639,0.557,0.106199756,240885,0.11607461233773117
0.0,0.195,0.502,0.642,0.97484314,2021483,0.9740866204716517
0.092,0.017,0.461,0.82,0.963424324,1977431,0.9528594007497856
0.0,0.219,0.633,0.878,0.986350138,2041248,0.983610728294286
0.0,0.27,0.647,0.626,0.978564603,2023837,0.9752209361718531
0.009,0.223,0.533,0.655,0.97870579,2006849,0.9670349739309774
0.012,0.464,0.521,0.619,0.435165924,895526,0.4315247246128196
0.545,0.025,0.892,0.811,0.004442337,11246,0.0054190800188892
0.0,0.0,0.423,0.945,0.98009887,2030455,0.9784099341769225
0.0,-0.0,0.35,0.837,0.949844815,1968312,0.9484652525466688
0.068,0.123,0.656,0.714,0.985746839,2016104,0.9714946560912849
0.0,0.399,0.537,0.494,0.711599853,1478160,0.7122770158919847
0.035,0.01,0.686,0.937,0.986927897,2019423,0.9730939737671425
0.043,0.234,0.51,0.66,0.977482329,2005035,0.9661608665902104
0.016,0.181,0.472,0.697,0.975047452,2000387,0.9639211472297448
0.248,0.209,0.461,0.627,0.129705738,276171,0.13307778302477763
0.029,0.039,0.638,0.859,0.986409889,2017947,0.9723827375846882
0.104,0.413,0.369,0.424,0.130901251,370337,0.17845330223682815
0.0,0.026,0.873,0.972,0.987465179,2048632,0.9871688366758864
0.0,0.439,0.426,0.512,0.555099869,1153827,0.5559915384096451
0.123,0.091,0.984,0.949,0.530663402,1099394,0.5297620539113171
0.0,0.25,0.248,0.675,0.840156337,1741921,0.839374825323092
0.0,0.471,0.763,0.598,0.364772783,755187,0.36389994506712414
0.009,0.274,0.57,0.708,0.983487362,2013359,0.9701719302641597
0.0,0.176,0.47,0.661,0.973217319,2019335,0.9730515694419013
0.363,0.231,0.775,0.944,0.044114012,88676,0.04273006755779998
0.183,0.231,0.513,0.671,0.393284886,814400,0.3924327554137795
0.18,0.147,0.424,0.689,0.387638362,798992,0.3850081435579156
0.055,0.402,0.669,0.67,0.984284371,2013537,0.9702577026493066
0.137,0.25,0.431,0.586,0.444764244,935301,0.4506909977544982
0.083,0.16,0.698,0.677,0.984889115,2015088,0.9710050788816823
0.256,0.059,0.359,0.892,0.089331018,184912,0.0891030521476827
0.459,0.121,0.849,0.814,0.012977657,25167,0.01212715515164365
0.0,0.308,0.653,0.569,0.949767716,1968841,0.9487201603654482
0.187,0.12,0.671,0.862,0.389671843,796355,0.38373745940267723
0.328,0.067,0.709,0.896,0.061343187,121409,0.058503030945520076
0.241,0.123,0.48,0.824,0.148258121,306047,0.1474740514441564
0.127,0.0,0.439,0.935,0.495037005,1033240,0.49788460241126414
0.289,0.319,0.447,0.66,0.07934865,164630,0.07932981891425653
0.049,0.0,0.194,0.869,0.639934582,1325217,0.6385787804901555
0.0,0.09,0.863,0.971,0.987464215,2048325,0.9870209034048746
0.0,0.474,0.578,0.591,0.336784951,696492,0.3356167419985929
0.148,0.443,0.339,0.604,0.281164423,571595,0.27543295779805904
0.0,0.0,0.695,0.92,0.999510423,2066786,0.9959166562262078
0.0,0.034,0.858,0.93,0.987462288,2048171,0.9869466958357025
0.132,0.043,0.281,0.952,0.388978436,805237,0.38801740504804216
0.342,0.416,0.385,0.467,0.008927078,23880,0.011506991894991471
0.003,0.0,0.786,0.926,0.987404464,2045892,0.9858485201854226
0.0,0.0,0.76,0.895,0.999871823,2068809,0.9968914738394226
0.0,0.0,0.374,0.897,0.96076827,1990331,0.959075489336276
0.0,0.299,0.504,0.823,0.979866128,2033588,0.9799196245289746
0.0,0.411,0.707,0.604,0.972980722,2014238,0.9705954916492391
0.294,0.027,0.568,0.886,0.086998298,174540,0.08410512417721153
0.0,0.259,0.86,0.62,0.977903481,2027442,0.9769580679047445
0.0,0.337,0.64,0.609,0.974056732,2015275,0.9710951880728198
0.185,0.006,0.353,0.876,0.3481816,717628,0.34580148993379145
0.0,0.007,0.344,0.997,0.934474203,1940469,0.9350486204138276
0.0,0.355,0.698,0.525,0.874737081,1811842,0.8730674710638667
0.0,0.038,0.762,0.85,0.987332665,2045153,0.9854924202268631
0.0,0.0,0.703,0.855,0.999537889,2067035,0.996036641191947
0.0,0.354,0.732,0.482,0.666636309,1384865,0.6673212031263552
0.061,0.029,0.497,0.854,0.979215606,2009041,0.9680912271233484
0.0,0.236,0.542,0.805,0.982754924,2037605,0.9818552856027678
0.0,0.069,0.738,0.841,0.98723581,2044258,0.9850611489644671
0.3,0.365,0.395,0.538,0.043530952,101609,0.04896205776625579
0.022,0.31,0.73,0.576,0.958158958,1961086,0.9449832792035697
0.0,0.28,0.779,0.792,0.98725653,2044668,0.9852587145707044
0.353,0.0,0.383,0.935,0.014125948,28916,0.013933675780384144
0.108,0.292,0.341,0.855,0.685329879,1407874,0.6784084885749255
0.0,0.307,0.773,0.529,0.886139513,1834941,0.8841981245723427
0.0,0.248,0.597,0.66,0.982360274,2033023,0.9796473694862331
0.0,0.039,0.462,0.88,0.974921203,2024381,0.9754830720006168
0.047,0.394,0.5,0.482,0.663920985,1361455,0.6560406888775382
0.218,0.106,0.351,0.793,0.161890154,333891,0.16089116544432985
0.012,0.446,0.557,0.471,0.28436547,582151,0.28051954935767087
0.005,0.335,0.214,0.598,0.758596397,1537343,0.7407953702186714
0.016,0.189,0.536,0.688,0.980839982,2011116,0.969091101837842
0.0,0.114,0.531,0.722,0.981384974,2035829,0.9809994892206277
0.1,0.054,0.468,0.864,0.898255591,1846109,0.8895796189393136
0.046,0.232,0.518,0.671,0.978842159,2008672,0.9679134180777348
0.224,0.242,0.65,0.594,0.181710331,386976,0.18647109277873616
0.115,0.122,0.461,0.856,0.592761675,1228840,0.5921378526064204
0.025,0.094,0.367,0.842,0.944943258,1937525,0.9336300029875775
0.0,0.0,0.699,0.946,0.999538371,2066911,0.9959768896427436
0.359,0.103,0.382,0.803,0.010894062,22267,0.010729739888014032
0.106,0.381,0.388,0.74,0.749508375,1537073,0.7406652660389541
0.0,0.425,0.638,0.622,0.745615848,1544244,0.7441207366787777
0.153,0.086,0.392,0.796,0.418639794,863718,0.41619748850746413
0.0,0.354,0.519,0.482,0.664549822,1380328,0.6651349710397734
0.017,0.356,0.678,0.736,0.986296168,2017158,0.9720025442595145
0.184,0.162,0.369,0.674,0.356521764,736435,0.35486396885209565
0.172,0.411,0.362,0.425,0.075979432,180321,0.08689079922515733
0.119,0.088,0.327,0.847,0.494206747,1022078,0.492505999248287
0.0,0.316,0.609,0.589,0.965412992,1998118,0.9628277902527876
0.241,0.197,0.349,0.717,0.107530193,222515,0.10722270944363597
0.0,0.339,0.656,0.537,0.900516996,1865638,0.8989900060715283
0.0,0.307,0.665,0.64,0.981183072,2029292,0.9778495224694737
0.0,0.345,0.625,0.53,0.887368275,1836782,0.8850852423310814
0.184,0.0,0.342,0.945,0.345581925,721892,0.3478561722386593
0.0,0.314,0.696,0.595,0.969568618,2006743,0.966983895993755
0.163,0.289,0.321,0.794,0.364664362,753798,0.36323063134257877
0.448,0.119,0.724,0.76,0.014403022,25882,0.012471690294228193
0.156,0.454,0.312,0.473,0.062839385,163622,0.07884409664331217
0.28,0.1,0.281,0.737,0.001224425,3225,0.0015540221466225918
0.106,0.409,0.497,0.466,0.39276206,896171,0.4318355290421441
0.0,0.187,0.566,0.821,0.984206309,2038620,0.9823443809450382
0.0,0.0,0.691,0.924,0.99948922,2066662,0.9958569046770043
0.147,0.018,0.416,0.878,0.43835396,903432,0.4353343677418733
0.139,0.44,0.435,0.57,0.328831245,667062,0.32143538640941377
0.0,0.566,0.669,0.575,0.010328831,21937,0.010570723668359627
0.182,0.286,0.543,0.55,0.361037827,768969,0.3705410406406908
0.0,0.259,0.494,0.578,0.952811191,1976339,0.9523332016229292
0.0,0.125,0.465,0.712,0.974501014,2022638,0.9746431772404421
0.255,0.359,0.433,0.478,0.060534131,162851,0.0784725769301196
0.035,0.021,0.543,0.962,0.982917313,2015024,0.970974239372416
0.295,0.464,0.481,0.807,0.048527919,73653,0.035490974624866285
